edge,status,seconds,clauses,returncode
110:421,NOT_VERIFIED,0.680353,11412,1
111:4,NOT_VERIFIED,0.189652,11412,1
111:71,NOT_VERIFIED,0.671775,11412,1
111:72,NOT_VERIFIED,0.497762,11412,1
111:88,NOT_VERIFIED,0.511614,11412,1
111:112,NOT_VERIFIED,0.525510,11412,1
111:117,NOT_VERIFIED,0.483907,11412,1
111:170,NOT_VERIFIED,0.472147,11412,1
111:178,NOT_VERIFIED,0.864956,11412,1
111:229,NOT_VERIFIED,0.537515,11412,1
111:231,NOT_VERIFIED,0.504972,11412,1
111:268,NOT_VERIFIED,0.514810,11412,1
111:271,NOT_VERIFIED,0.509848,11412,1
111:309,NOT_VERIFIED,0.511650,11412,1
111:317,NOT_VERIFIED,0.816826,11412,1
111:363,NOT_VERIFIED,0.487395,11412,1
111:382,NOT_VERIFIED,0.528513,11412,1
111:412,NOT_VERIFIED,0.165777,11412,1
111:419,NOT_VERIFIED,0.489222,11412,1
111:531,NOT_VERIFIED,0.567669,11412,1
111:535,NOT_VERIFIED,0.523425,11412,1
112:2,NOT_VERIFIED,0.203340,11412,1
112:19,NOT_VERIFIED,0.696377,11412,1
112:67,NOT_VERIFIED,0.766155,11412,1
112:117,NOT_VERIFIED,0.525951,11412,1
112:172,NOT_VERIFIED,0.867856,11412,1
112:173,NOT_VERIFIED,0.179503,11412,1
112:232,NOT_VERIFIED,0.571663,11412,1
112:235,NOT_VERIFIED,0.204335,11412,1
112:268,NOT_VERIFIED,0.528298,11412,1
112:269,NOT_VERIFIED,0.633181,11412,1
112:308,NOT_VERIFIED,0.842031,11412,1
112:314,NOT_VERIFIED,0.696189,11412,1
112:365,NOT_VERIFIED,0.535695,11412,1
112:380,NOT_VERIFIED,0.738169,11412,1
112:381,NOT_VERIFIED,0.524535,11412,1
112:406,NOT_VERIFIED,0.189889,11412,1
112:422,NOT_VERIFIED,0.502156,11412,1
113:7,NOT_VERIFIED,0.165853,11412,1
113:73,NOT_VERIFIED,0.700100,11412,1
113:79,NOT_VERIFIED,0.491803,11412,1
113:90,NOT_VERIFIED,0.488675,11412,1
113:116,NOT_VERIFIED,0.487519,11412,1
113:165,NOT_VERIFIED,0.168494,11412,1
113:201,NOT_VERIFIED,0.709852,11412,1
113:227,NOT_VERIFIED,0.569752,11412,1
113:230,NOT_VERIFIED,0.485014,11412,1
113:267,NOT_VERIFIED,0.691757,11412,1
113:272,NOT_VERIFIED,0.540835,11412,1
113:315,NOT_VERIFIED,0.584925,11412,1
113:318,NOT_VERIFIED,0.497597,11412,1
113:379,NOT_VERIFIED,0.636384,11412,1
113:381,NOT_VERIFIED,0.517658,11412,1
113:411,NOT_VERIFIED,0.766910,11412,1
113:420,NOT_VERIFIED,0.506285,11412,1
114:2,NOT_VERIFIED,0.357840,11412,1
114:20,NOT_VERIFIED,0.705442,11412,1
114:69,NOT_VERIFIED,0.527446,11412,1
114:85,NOT_VERIFIED,0.625063,11412,1
114:98,NOT_VERIFIED,0.534658,11412,1
114:115,NOT_VERIFIED,0.621985,11412,1
114:119,NOT_VERIFIED,0.497816,11412,1
114:182,NOT_VERIFIED,0.623865,11412,1
114:184,NOT_VERIFIED,0.330791,11412,1
114:202,NOT_VERIFIED,0.500751,11412,1
114:225,NOT_VERIFIED,0.543619,11412,1
114:278,NOT_VERIFIED,0.720598,11412,1
114:280,NOT_VERIFIED,0.693665,11412,1
114:326,NOT_VERIFIED,0.344665,11412,1
114:348,NOT_VERIFIED,0.496036,11412,1
114:361,NOT_VERIFIED,0.481391,11412,1
114:408,NOT_VERIFIED,0.178224,11412,1
115:3,NOT_VERIFIED,0.912430,11412,1
115:84,NOT_VERIFIED,0.548466,11412,1
115:86,NOT_VERIFIED,0.679487,11412,1
115:99,NOT_VERIFIED,0.656119,11412,1
115:119,NOT_VERIFIED,0.643143,11412,1
115:169,NOT_VERIFIED,0.320664,11412,1
115:181,NOT_VERIFIED,0.804904,11412,1
115:197,NOT_VERIFIED,0.756320,11412,1
115:239,NOT_VERIFIED,0.629091,11412,1
115:277,NOT_VERIFIED,0.663581,11412,1
115:280,NOT_VERIFIED,0.625472,11412,1
115:316,NOT_VERIFIED,0.640436,11412,1
115:327,NOT_VERIFIED,0.635385,11412,1
115:383,NOT_VERIFIED,0.663528,11412,1
115:415,NOT_VERIFIED,0.165680,11412,1
115:427,NOT_VERIFIED,0.613953,11412,1
116:6,NOT_VERIFIED,0.211040,11412,1
116:21,NOT_VERIFIED,0.477753,11412,1
116:76,NOT_VERIFIED,0.205699,11412,1
116:77,NOT_VERIFIED,0.605365,11412,1
116:171,NOT_VERIFIED,0.275001,11412,1
116:194,NOT_VERIFIED,0.880827,11412,1
116:224,NOT_VERIFIED,0.497236,11412,1
116:234,NOT_VERIFIED,0.798339,11412,1
116:266,NOT_VERIFIED,0.667263,11412,1
116:272,NOT_VERIFIED,0.535154,11412,1
116:311,NOT_VERIFIED,0.713825,11412,1
116:313,NOT_VERIFIED,0.808585,11412,1
116:380,NOT_VERIFIED,0.761858,11412,1
116:413,NOT_VERIFIED,0.245152,11412,1
116:533,NOT_VERIFIED,0.673912,11412,1
116:535,NOT_VERIFIED,0.528139,11412,1
116:537,NOT_VERIFIED,0.876477,11412,1
117:3,NOT_VERIFIED,0.497533,11412,1
117:16,NOT_VERIFIED,0.476565,11412,1
117:74,NOT_VERIFIED,0.582890,11412,1
117:80,NOT_VERIFIED,0.471147,11412,1
117:89,NOT_VERIFIED,0.480089,11412,1
117:90,NOT_VERIFIED,0.603812,11412,1
117:166,NOT_VERIFIED,0.171471,11412,1
117:203,NOT_VERIFIED,0.502036,11412,1
117:223,NOT_VERIFIED,0.484777,11412,1
117:233,NOT_VERIFIED,0.562746,11412,1
117:269,NOT_VERIFIED,0.704325,11412,1
117:271,NOT_VERIFIED,0.530068,11412,1
117:310,NOT_VERIFIED,0.630893,11412,1
117:378,NOT_VERIFIED,0.639624,11412,1
117:379,NOT_VERIFIED,0.509345,11412,1
117:414,NOT_VERIFIED,0.168784,11412,1
118:5,NOT_VERIFIED,0.458844,11412,1
118:68,NOT_VERIFIED,0.483110,11412,1
118:120,NOT_VERIFIED,0.488449,11412,1
118:175,NOT_VERIFIED,0.175131,11412,1
118:195,NOT_VERIFIED,0.970519,11412,1
118:237,NOT_VERIFIED,0.566303,11412,1
118:240,NOT_VERIFIED,0.644920,11412,1
118:275,NOT_VERIFIED,0.620823,11412,1
118:279,NOT_VERIFIED,0.493970,11412,1
118:305,NOT_VERIFIED,0.625188,11412,1
118:389,NOT_VERIFIED,0.559436,11412,1
118:407,NOT_VERIFIED,0.222310,11412,1
118:429,NOT_VERIFIED,0.857766,11412,1
119:4,NOT_VERIFIED,0.194676,11412,1
119:25,NOT_VERIFIED,0.649964,11412,1
119:75,NOT_VERIFIED,0.501540,11412,1
119:82,NOT_VERIFIED,0.619021,11412,1
119:168,NOT_VERIFIED,0.182346,11412,1
119:226,NOT_VERIFIED,0.476020,11412,1
119:238,NOT_VERIFIED,0.621970,11412,1
119:277,NOT_VERIFIED,0.617724,11412,1
119:278,NOT_VERIFIED,0.492246,11412,1
119:330,NOT_VERIFIED,0.185311,11412,1
119:389,NOT_VERIFIED,0.516776,11412,1
119:398,NOT_VERIFIED,0.175106,11412,1
119:423,NOT_VERIFIED,0.180945,11412,1
119:424,NOT_VERIFIED,0.631354,11412,1
120:7,NOT_VERIFIED,0.264397,11412,1
120:81,NOT_VERIFIED,0.469987,11412,1
120:83,NOT_VERIFIED,0.619722,11412,1
120:98,NOT_VERIFIED,0.476489,11412,1
120:99,NOT_VERIFIED,0.643302,11412,1
120:167,NOT_VERIFIED,0.323930,11412,1
120:185,NOT_VERIFIED,0.645380,11412,1
120:199,NOT_VERIFIED,0.488163,11412,1
120:236,NOT_VERIFIED,0.715625,11412,1
120:242,NOT_VERIFIED,0.634923,11412,1
120:275,NOT_VERIFIED,0.471072,11412,1
120:276,NOT_VERIFIED,0.737742,11412,1
120:331,NOT_VERIFIED,0.703305,11412,1
120:332,NOT_VERIFIED,0.469838,11412,1
120:383,NOT_VERIFIED,0.684389,11412,1
120:410,NOT_VERIFIED,0.183785,11412,1
120:425,NOT_VERIFIED,0.935637,11412,1
121:14,NOT_VERIFIED,0.186879,11412,1
121:67,NOT_VERIFIED,0.513611,11412,1
121:68,NOT_VERIFIED,0.177932,11412,1
121:92,NOT_VERIFIED,0.180340,11412,1
121:97,NOT_VERIFIED,0.177216,11412,1
121:123,NOT_VERIFIED,0.178176,11412,1
121:126,NOT_VERIFIED,0.177791,11412,1
121:174,NOT_VERIFIED,0.161964,11412,1
121:184,NOT_VERIFIED,0.169397,11412,1
121:198,NOT_VERIFIED,0.698190,11412,1
121:200,NOT_VERIFIED,0.615427,11412,1
121:222,NOT_VERIFIED,0.170542,11412,1
121:225,NOT_VERIFIED,0.501007,11412,1
121:265,NOT_VERIFIED,0.204044,11412,1
121:273,NOT_VERIFIED,0.180954,11412,1
121:306,NOT_VERIFIED,0.168963,11412,1
121:329,NOT_VERIFIED,0.166624,11412,1
121:384,NOT_VERIFIED,0.176245,11412,1
121:385,NOT_VERIFIED,0.176503,11412,1
121:403,NOT_VERIFIED,0.672483,11412,1
121:406,NOT_VERIFIED,0.177892,11412,1
121:407,NOT_VERIFIED,0.171191,11412,1
122:17,NOT_VERIFIED,0.159181,11412,1
122:75,NOT_VERIFIED,0.177862,11412,1
122:79,NOT_VERIFIED,0.476074,11412,1
122:92,NOT_VERIFIED,0.166234,11412,1
122:95,NOT_VERIFIED,0.172161,11412,1
122:124,NOT_VERIFIED,0.168905,11412,1
122:125,NOT_VERIFIED,0.173572,11412,1
122:167,NOT_VERIFIED,0.170591,11412,1
122:170,NOT_VERIFIED,0.170180,11412,1
122:205,NOT_VERIFIED,0.613263,11412,1
122:229,NOT_VERIFIED,0.498949,11412,1
122:236,NOT_VERIFIED,0.447244,11412,1
122:264,NOT_VERIFIED,0.188391,11412,1
122:270,NOT_VERIFIED,0.199547,11412,1
122:302,NOT_VERIFIED,0.191472,11412,1
122:304,NOT_VERIFIED,0.179356,11412,1
122:385,NOT_VERIFIED,0.242095,11412,1
122:386,NOT_VERIFIED,0.350126,11412,1
122:404,NOT_VERIFIED,0.528100,11412,1
122:405,NOT_VERIFIED,0.595283,11412,1
122:411,NOT_VERIFIED,0.179877,11412,1
122:423,NOT_VERIFIED,0.190440,11412,1
123:22,NOT_VERIFIED,0.183228,11412,1
123:74,NOT_VERIFIED,0.173436,11412,1
123:93,NOT_VERIFIED,0.180782,11412,1
123:95,NOT_VERIFIED,0.191668,11412,1
123:126,NOT_VERIFIED,0.177160,11412,1
123:169,NOT_VERIFIED,0.181700,11412,1
123:171,NOT_VERIFIED,0.176475,11412,1
123:224,NOT_VERIFIED,0.172321,11412,1
123:239,NOT_VERIFIED,0.751933,11412,1
123:273,NOT_VERIFIED,0.198871,11412,1
123:274,NOT_VERIFIED,0.208375,11412,1
123:300,NOT_VERIFIED,0.171737,11412,1
123:323,NOT_VERIFIED,0.174666,11412,1
123:360,NOT_VERIFIED,0.631173,11412,1
123:386,NOT_VERIFIED,0.170178,11412,1
123:390,NOT_VERIFIED,0.165246,11412,1
123:399,NOT_VERIFIED,0.665861,11412,1
123:401,NOT_VERIFIED,0.639779,11412,1
123:414,NOT_VERIFIED,0.171193,11412,1
123:428,NOT_VERIFIED,0.170248,11412,1
124:8,NOT_VERIFIED,0.162806,11412,1
124:23,NOT_VERIFIED,0.167048,11412,1
124:69,NOT_VERIFIED,0.253075,11412,1
124:70,NOT_VERIFIED,0.177259,11412,1
124:91,NOT_VERIFIED,0.244932,11412,1
124:93,NOT_VERIFIED,0.171571,11412,1
124:125,NOT_VERIFIED,0.180429,11412,1
124:173,NOT_VERIFIED,0.174747,11412,1
124:175,NOT_VERIFIED,0.182517,11412,1
124:235,NOT_VERIFIED,0.177064,11412,1
124:237,NOT_VERIFIED,0.664744,11412,1
124:263,NOT_VERIFIED,0.168465,11412,1
124:264,NOT_VERIFIED,0.170043,11412,1
124:307,NOT_VERIFIED,0.165962,11412,1
124:312,NOT_VERIFIED,0.169282,11412,1
124:364,NOT_VERIFIED,0.634816,11412,1
124:390,NOT_VERIFIED,0.177161,11412,1
124:391,NOT_VERIFIED,0.179552,11412,1
124:408,NOT_VERIFIED,0.167989,11412,1
124:409,NOT_VERIFIED,0.177788,11412,1
125:9,NOT_VERIFIED,0.172528,11412,1
125:18,NOT_VERIFIED,0.175444,11412,1
125:76,NOT_VERIFIED,0.182614,11412,1
125:84,NOT_VERIFIED,0.172493,11412,1
125:94,NOT_VERIFIED,0.294243,11412,1
125:97,NOT_VERIFIED,0.403453,11412,1
125:166,NOT_VERIFIED,0.187761,11412,1
125:183,NOT_VERIFIED,0.174426,11412,1
125:196,NOT_VERIFIED,0.216755,11412,1
125:223,NOT_VERIFIED,0.491615,11412,1
125:228,NOT_VERIFIED,0.175357,11412,1
125:263,NOT_VERIFIED,0.172890,11412,1
125:270,NOT_VERIFIED,0.173634,11412,1
125:301,NOT_VERIFIED,0.173600,11412,1
125:334,NOT_VERIFIED,0.170816,11412,1
125:384,NOT_VERIFIED,0.169593,11412,1
125:387,NOT_VERIFIED,0.186954,11412,1
125:400,NOT_VERIFIED,0.182725,11412,1
125:402,NOT_VERIFIED,0.167225,11412,1
125:413,NOT_VERIFIED,0.181461,11412,1
125:415,NOT_VERIFIED,0.177015,11412,1
126:13,NOT_VERIFIED,0.175883,11412,1
126:24,NOT_VERIFIED,0.418404,11412,1
126:71,NOT_VERIFIED,0.289245,11412,1
126:81,NOT_VERIFIED,0.195497,11412,1
126:91,NOT_VERIFIED,0.186653,11412,1
126:94,NOT_VERIFIED,0.239650,11412,1
126:165,NOT_VERIFIED,0.174436,11412,1
126:168,NOT_VERIFIED,0.167832,11412,1
126:193,NOT_VERIFIED,0.620065,11412,1
126:226,NOT_VERIFIED,0.463638,11412,1
126:227,NOT_VERIFIED,0.166080,11412,1
126:265,NOT_VERIFIED,0.167557,11412,1
126:274,NOT_VERIFIED,0.166377,11412,1
126:303,NOT_VERIFIED,0.165395,11412,1
126:324,NOT_VERIFIED,0.170393,11412,1
126:366,NOT_VERIFIED,0.166278,11412,1
126:387,NOT_VERIFIED,0.164769,11412,1
126:391,NOT_VERIFIED,0.171613,11412,1
126:410,NOT_VERIFIED,0.175682,11412,1
126:412,NOT_VERIFIED,0.196851,11412,1
127:28,NOT_VERIFIED,0.167850,11412,1
127:35,NOT_VERIFIED,0.197096,11412,1
127:129,NOT_VERIFIED,0.187958,11412,1
127:132,NOT_VERIFIED,0.173669,11412,1
127:188,NOT_VERIFIED,0.186184,11412,1
127:337,NOT_VERIFIED,0.180907,11412,1
127:341,NOT_VERIFIED,0.181318,11412,1
127:392,NOT_VERIFIED,0.175689,11412,1
127:397,NOT_VERIFIED,0.168226,11412,1
127:416,NOT_VERIFIED,0.181800,11412,1
127:435,NOT_VERIFIED,0.179324,11412,1
128:30,NOT_VERIFIED,0.171971,11412,1
128:34,NOT_VERIFIED,0.190079,11412,1
128:130,NOT_VERIFIED,0.225893,11412,1
128:131,NOT_VERIFIED,0.288996,11412,1
128:176,NOT_VERIFIED,0.187143,11412,1
128:190,NOT_VERIFIED,0.174265,11412,1
128:281,NOT_VERIFIED,0.175764,11412,1
128:282,NOT_VERIFIED,0.183461,11412,1
128:336,NOT_VERIFIED,0.171321,11412,1
128:347,NOT_VERIFIED,0.182920,11412,1
128:393,NOT_VERIFIED,0.169584,11412,1
128:397,NOT_VERIFIED,0.174512,11412,1
128:417,NOT_VERIFIED,0.175655,11412,1
128:431,NOT_VERIFIED,0.174173,11412,1
129:32,NOT_VERIFIED,0.177965,11412,1
129:37,NOT_VERIFIED,0.173064,11412,1
129:132,NOT_VERIFIED,0.181998,11412,1
129:177,NOT_VERIFIED,0.173732,11412,1
129:342,NOT_VERIFIED,0.171864,11412,1
129:344,NOT_VERIFIED,0.174044,11412,1
129:393,NOT_VERIFIED,0.181513,11412,1
129:395,NOT_VERIFIED,0.249442,11412,1
129:434,NOT_VERIFIED,0.414135,11412,1
130:31,NOT_VERIFIED,0.197529,11412,1
130:38,NOT_VERIFIED,0.181694,11412,1
130:131,NOT_VERIFIED,0.175085,11412,1
130:187,NOT_VERIFIED,0.177741,11412,1
130:282,NOT_VERIFIED,0.181829,11412,1
130:283,NOT_VERIFIED,0.198615,11412,1
130:343,NOT_VERIFIED,0.190746,11412,1
130:345,NOT_VERIFIED,0.171815,11412,1
130:392,NOT_VERIFIED,0.169370,11412,1
130:394,NOT_VERIFIED,0.166708,11412,1
130:418,NOT_VERIFIED,0.171242,11412,1
130:432,NOT_VERIFIED,0.165685,11412,1
131:27,NOT_VERIFIED,0.167150,11412,1
131:36,NOT_VERIFIED,0.163610,11412,1
131:186,NOT_VERIFIED,0.167836,11412,1
131:281,NOT_VERIFIED,0.171690,11412,1
131:283,NOT_VERIFIED,0.183867,11412,1
131:338,NOT_VERIFIED,0.170548,11412,1
131:340,NOT_VERIFIED,0.167993,11412,1
131:395,NOT_VERIFIED,0.161722,11412,1
131:396,NOT_VERIFIED,0.166735,11412,1
131:433,NOT_VERIFIED,0.174210,11412,1
132:29,NOT_VERIFIED,0.172975,11412,1
132:33,NOT_VERIFIED,0.166412,11412,1
132:189,NOT_VERIFIED,0.164285,11412,1
132:339,NOT_VERIFIED,0.170479,11412,1
132:346,NOT_VERIFIED,0.170182,11412,1
132:394,NOT_VERIFIED,0.175263,11412,1
132:396,NOT_VERIFIED,0.169282,11412,1
132:430,NOT_VERIFIED,0.164416,11412,1
133:77,NOT_VERIFIED,0.621174,11412,1
133:136,NOT_VERIFIED,0.569376,11412,1
133:138,NOT_VERIFIED,0.572888,11412,1
133:233,NOT_VERIFIED,0.604747,11412,1
133:537,NOT_VERIFIED,0.767394,11412,1
134:9,NOT_VERIFIED,0.486660,11412,1
134:80,NOT_VERIFIED,0.477927,11412,1
134:135,NOT_VERIFIED,0.792260,11412,1
134:137,NOT_VERIFIED,0.479805,11412,1
134:234,NOT_VERIFIED,0.810776,11412,1
134:321,NOT_VERIFIED,0.912990,11412,1
134:533,NOT_VERIFIED,0.479233,11412,1
135:72,NOT_VERIFIED,0.753030,11412,1
135:137,NOT_VERIFIED,0.596800,11412,1
135:230,NOT_VERIFIED,0.516099,11412,1
135:419,NOT_VERIFIED,0.668284,11412,1
135:536,NOT_VERIFIED,0.564075,11412,1
136:73,NOT_VERIFIED,0.926384,11412,1
136:96,NOT_VERIFIED,0.718778,11412,1
136:138,NOT_VERIFIED,0.719939,11412,1
136:178,NOT_VERIFIED,0.640924,11412,1
136:231,NOT_VERIFIED,0.646114,11412,1
136:322,NOT_VERIFIED,0.639330,11412,1
136:420,NOT_VERIFIED,0.580005,11412,1
137:8,NOT_VERIFIED,0.488299,11412,1
137:96,NOT_VERIFIED,0.896617,11412,1
137:179,NOT_VERIFIED,0.487002,11412,1
137:422,NOT_VERIFIED,0.727459,11412,1
138:78,NOT_VERIFIED,0.500397,11412,1
138:172,NOT_VERIFIED,0.508373,11412,1
138:232,NOT_VERIFIED,0.686857,11412,1
138:421,NOT_VERIFIED,0.905188,11412,1
138:536,NOT_VERIFIED,0.520004,11412,1
139:17,NOT_VERIFIED,0.633989,11412,1
139:83,NOT_VERIFIED,0.649421,11412,1
139:140,NOT_VERIFIED,0.638285,11412,1
139:142,NOT_VERIFIED,0.769068,11412,1
139:238,NOT_VERIFIED,0.617782,11412,1
139:425,NOT_VERIFIED,0.657570,11412,1
140:23,NOT_VERIFIED,0.618208,11412,1
140:182,NOT_VERIFIED,0.620567,11412,1
140:333,NOT_VERIFIED,1.028055,11412,1
140:388,NOT_VERIFIED,0.690771,11412,1
140:429,NOT_VERIFIED,0.837028,11412,1
141:24,NOT_VERIFIED,0.168211,11412,1
141:82,NOT_VERIFIED,0.644235,11412,1
141:143,NOT_VERIFIED,0.632821,11412,1
141:185,NOT_VERIFIED,0.984965,11412,1
141:204,NOT_VERIFIED,0.906358,11412,1
141:242,NOT_VERIFIED,1.021319,11412,1
141:335,NOT_VERIFIED,0.876261,11412,1
141:424,NOT_VERIFIED,0.747640,11412,1
142:18,NOT_VERIFIED,0.958290,11412,1
142:87,NOT_VERIFIED,0.739892,11412,1
142:181,NOT_VERIFIED,0.684403,11412,1
142:426,NOT_VERIFIED,0.732016,11412,1
143:22,NOT_VERIFIED,0.676808,11412,1
143:86,VERIFIED,0.914054,11412,0
143:180,NOT_VERIFIED,0.646851,11412,1
143:241,NOT_VERIFIED,1.063835,11412,1
143:388,NOT_VERIFIED,0.653831,11412,1
143:427,NOT_VERIFIED,0.708599,11412,1
144:71,NOT_VERIFIED,0.838308,11412,1
144:154,NOT_VERIFIED,0.715669,11412,1
144:207,NOT_VERIFIED,0.933306,11412,1
144:244,NOT_VERIFIED,0.914134,11412,1
144:365,NOT_VERIFIED,0.850222,11412,1
144:410,NOT_VERIFIED,0.683505,11412,1
145:75,NOT_VERIFIED,0.673765,11412,1
145:93,NOT_VERIFIED,0.617133,11412,1
145:156,NOT_VERIFIED,0.616531,11412,1
145:212,NOT_VERIFIED,0.658653,11412,1
145:247,NOT_VERIFIED,1.028847,11412,1
145:364,NOT_VERIFIED,0.706113,11412,1
145:405,NOT_VERIFIED,0.787392,11412,1
145:424,NOT_VERIFIED,0.672411,11412,1
146:81,NOT_VERIFIED,0.637223,11412,1
146:159,NOT_VERIFIED,0.675274,11412,1
146:208,NOT_VERIFIED,0.739748,11412,1
146:246,NOT_VERIFIED,0.677154,11412,1
146:284,NOT_VERIFIED,0.550645,11412,1
146:412,NOT_VERIFIED,0.645557,11412,1
147:74,NOT_VERIFIED,0.878698,11412,1
147:88,NOT_VERIFIED,1.001119,11412,1
147:162,NOT_VERIFIED,0.726441,11412,1
147:213,NOT_VERIFIED,0.819821,11412,1
147:249,NOT_VERIFIED,0.731582,11412,1
147:285,NOT_VERIFIED,0.706397,11412,1
147:428,NOT_VERIFIED,0.692999,11412,1
148:67,NOT_VERIFIED,0.834398,11412,1
148:94,NOT_VERIFIED,0.631965,11412,1
148:162,NOT_VERIFIED,0.809222,11412,1
148:213,NOT_VERIFIED,0.846338,11412,1
148:243,NOT_VERIFIED,0.757900,11412,1
148:366,NOT_VERIFIED,1.170911,11412,1
148:422,NOT_VERIFIED,0.943701,11412,1
149:68,NOT_VERIFIED,0.753547,11412,1
149:95,NOT_VERIFIED,0.749947,11412,1
149:159,NOT_VERIFIED,0.755272,11412,1
149:360,NOT_VERIFIED,1.240815,11412,1
149:403,NOT_VERIFIED,1.167567,11412,1
149:429,NOT_VERIFIED,0.870657,11412,1
150:79,NOT_VERIFIED,0.663978,11412,1
150:97,NOT_VERIFIED,0.617112,11412,1
150:155,NOT_VERIFIED,0.632622,11412,1
150:209,NOT_VERIFIED,0.852592,11412,1
150:249,NOT_VERIFIED,0.668467,11412,1
150:404,NOT_VERIFIED,0.695916,11412,1
150:420,NOT_VERIFIED,0.716456,11412,1
151:84,NOT_VERIFIED,0.758807,11412,1
151:92,NOT_VERIFIED,0.623838,11412,1
151:160,NOT_VERIFIED,0.689993,11412,1
151:210,NOT_VERIFIED,0.728045,11412,1
151:246,NOT_VERIFIED,0.809365,11412,1
151:402,NOT_VERIFIED,0.647445,11412,1
151:427,NOT_VERIFIED,0.755768,11412,1
152:57,NOT_VERIFIED,0.190115,11412,1
152:59,NOT_VERIFIED,0.585533,11412,1
152:67,NOT_VERIFIED,0.371417,11412,1
152:71,NOT_VERIFIED,0.731614,11412,1
152:194,NOT_VERIFIED,0.205475,11412,1
152:196,NOT_VERIFIED,1.264919,11412,1
152:251,NOT_VERIFIED,0.608599,11412,1
152:255,NOT_VERIFIED,0.236624,11412,1
152:384,NOT_VERIFIED,0.208399,11412,1
152:535,NOT_VERIFIED,0.723562,11412,1
153:53,NOT_VERIFIED,0.955391,11412,1
153:60,NOT_VERIFIED,0.660492,11412,1
153:70,NOT_VERIFIED,0.778849,11412,1
153:76,NOT_VERIFIED,0.660122,11412,1
153:193,NOT_VERIFIED,0.658376,11412,1
153:253,NOT_VERIFIED,0.643241,11412,1
153:382,NOT_VERIFIED,0.667943,11412,1
153:387,NOT_VERIFIED,0.736050,11412,1
154:61,NOT_VERIFIED,0.266989,11412,1
154:71,NOT_VERIFIED,0.572066,11412,1
154:74,NOT_VERIFIED,0.722492,11412,1
154:206,NOT_VERIFIED,0.644446,11412,1
154:252,NOT_VERIFIED,0.568702,11412,1
154:255,NOT_VERIFIED,0.751498,11412,1
154:378,NOT_VERIFIED,1.185124,11412,1
154:391,NOT_VERIFIED,0.262292,11412,1
154:401,NOT_VERIFIED,0.708047,11412,1
155:62,NOT_VERIFIED,0.558486,11412,1
155:70,NOT_VERIFIED,0.620708,11412,1
155:79,NOT_VERIFIED,0.678739,11412,1
155:203,NOT_VERIFIED,0.505919,11412,1
155:253,NOT_VERIFIED,0.646434,11412,1
155:256,NOT_VERIFIED,0.684026,11412,1
155:379,NOT_VERIFIED,0.634443,11412,1
155:390,NOT_VERIFIED,0.743861,11412,1
155:405,NOT_VERIFIED,0.651572,11412,1
156:58,NOT_VERIFIED,0.654791,11412,1
156:63,NOT_VERIFIED,0.749943,11412,1
156:75,NOT_VERIFIED,0.642118,11412,1
156:84,NOT_VERIFIED,0.786012,11412,1
156:195,NOT_VERIFIED,1.158096,11412,1
156:198,NOT_VERIFIED,0.739384,11412,1
156:254,NOT_VERIFIED,0.649321,11412,1
156:257,NOT_VERIFIED,0.696968,11412,1
156:384,NOT_VERIFIED,0.752269,11412,1
156:389,NOT_VERIFIED,0.888116,11412,1
156:404,NOT_VERIFIED,0.646627,11412,1
157:76,NOT_VERIFIED,0.659807,11412,1
157:79,NOT_VERIFIED,0.703663,11412,1
157:200,NOT_VERIFIED,0.747470,11412,1
157:256,NOT_VERIFIED,0.652274,11412,1
157:380,NOT_VERIFIED,0.692426,11412,1
157:385,NOT_VERIFIED,0.650697,11412,1
157:402,NOT_VERIFIED,0.670125,11412,1
158:56,NOT_VERIFIED,0.518012,11412,1
158:68,NOT_VERIFIED,0.518730,11412,1
158:260,NOT_VERIFIED,0.506867,11412,1
158:385,NOT_VERIFIED,0.510855,11412,1
158:398,NOT_VERIFIED,0.912525,11412,1
158:399,NOT_VERIFIED,0.676517,11412,1
159:64,NOT_VERIFIED,0.491373,11412,1
159:66,NOT_VERIFIED,0.614514,11412,1
159:68,NOT_VERIFIED,0.484074,11412,1
159:81,NOT_VERIFIED,0.502655,11412,1
159:197,NOT_VERIFIED,0.956960,11412,1
159:258,NOT_VERIFIED,0.631761,11412,1
159:387,NOT_VERIFIED,0.172284,11412,1
160:55,NOT_VERIFIED,0.502020,11412,1
160:69,NOT_VERIFIED,0.489763,11412,1
160:84,NOT_VERIFIED,0.499068,11412,1
160:199,NOT_VERIFIED,0.609515,11412,1
160:254,NOT_VERIFIED,0.656290,11412,1
160:259,NOT_VERIFIED,0.663627,11412,1
160:383,NOT_VERIFIED,0.766992,11412,1
160:391,NOT_VERIFIED,0.216199,11412,1
160:400,NOT_VERIFIED,0.628054,11412,1
161:51,NOT_VERIFIED,0.495634,11412,1
161:81,NOT_VERIFIED,0.504775,11412,1
161:202,NOT_VERIFIED,0.500075,11412,1
161:258,NOT_VERIFIED,0.617153,11412,1
161:260,NOT_VERIFIED,0.696626,11412,1
161:390,NOT_VERIFIED,0.611647,11412,1
162:52,NOT_VERIFIED,0.920015,11412,1
162:65,NOT_VERIFIED,0.520295,11412,1
162:67,NOT_VERIFIED,0.664099,11412,1
162:74,NOT_VERIFIED,0.558491,11412,1
162:201,NOT_VERIFIED,0.549001,11412,1
162:205,NOT_VERIFIED,0.859819,11412,1
162:251,NOT_VERIFIED,0.858719,11412,1
